transaction_id,customer_id,scenario_id,scenario_name,injected_flag,expected_risk,notes,scenario_group_id
TXN0000000279,CUS0003715,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0011
TXN0000001014,CUS0003715,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0011
TXN0000041842,CUS0003715,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0011
TXN0000110159,CUS0003715,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0011
TXN0000015972,CUS0005827,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0012
TXN0000068783,CUS0005827,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0012
TXN0000072055,CUS0005827,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0012
TXN0000132975,CUS0005827,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0012
TXN0000185562,CUS0007141,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0013
TXN0000188140,CUS0007141,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0013
TXN0000208349,CUS0007141,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0013
TXN0000215208,CUS0007141,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0013
TXN0000040996,CUS0007107,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0014
TXN0000057040,CUS0007107,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0014
TXN0000152621,CUS0007107,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0014
TXN0000164789,CUS0007107,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0014
TXN0000032490,CUS0004465,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0015
TXN0000036633,CUS0004465,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0015
TXN0000142474,CUS0004465,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0015
TXN0000153372,CUS0004465,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0015
TXN0000075444,CUS0006947,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0016
TXN0000111034,CUS0006947,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0016
TXN0000196000,CUS0006947,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0016
TXN0000201161,CUS0006947,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0016
TXN0000032365,CUS0001856,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0017
TXN0000036909,CUS0001856,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0017
TXN0000119090,CUS0001856,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0017
TXN0000196960,CUS0001856,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0017
TXN0000045110,CUS0000396,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0018
TXN0000075623,CUS0000396,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0018
TXN0000140806,CUS0000396,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0018
TXN0000192569,CUS0000396,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0018
TXN0000038730,CUS0003665,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0019
TXN0000105425,CUS0003665,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0019
TXN0000159630,CUS0003665,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0019
TXN0000229593,CUS0003665,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0019
TXN0000041918,CUS0002850,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0020
TXN0000047696,CUS0002850,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0020
TXN0000157873,CUS0002850,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0020
TXN0000191930,CUS0002850,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0020
TXN0000011727,CUS0000189,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0021
TXN0000027697,CUS0000189,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0021
TXN0000080349,CUS0000189,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0021
TXN0000178998,CUS0000189,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0021
TXN0000118285,CUS0009631,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0022
TXN0000179631,CUS0009631,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0022
TXN0000203975,CUS0009631,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0022
TXN0000236069,CUS0009631,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0022
TXN0000020311,CUS0000351,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0023
TXN0000035084,CUS0000351,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0023
TXN0000189731,CUS0000351,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0023
TXN0000238863,CUS0000351,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0023
TXN0000009125,CUS0005557,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0024
TXN0000020409,CUS0005557,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0024
TXN0000021951,CUS0005557,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0024
TXN0000184780,CUS0005557,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0024
TXN0000026058,CUS0006664,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0025
TXN0000026707,CUS0006664,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0025
TXN0000069011,CUS0006664,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0025
TXN0000109637,CUS0006664,AML-S06,One Sender to Multiple Beneficiaries,1,High,Synthetic injection for One Sender to Multiple Beneficiaries.,AML-S06-GRP-0025
TXN0000000970,CUS0005872,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0001
TXN0000022365,CUS0009777,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0001
TXN0000177210,CUS0002673,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0001
TXN0000227789,CUS0008245,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0001
TXN0000005469,CUS0000924,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0002
TXN0000036509,CUS0004911,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0002
TXN0000166067,CUS0001062,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0002
TXN0000237556,CUS0004766,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0002
TXN0000012446,CUS0006121,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0003
TXN0000099157,CUS0003219,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0003
TXN0000169283,CUS0009412,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0003
TXN0000222457,CUS0003258,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0003
TXN0000007286,CUS0008721,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0004
TXN0000099421,CUS0000016,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0004
TXN0000141940,CUS0004289,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0004
TXN0000157809,CUS0004969,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0004
TXN0000035877,CUS0009074,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0005
TXN0000071275,CUS0004662,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0005
TXN0000165238,CUS0004616,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0005
TXN0000211531,CUS0006452,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0005
TXN0000036954,CUS0009873,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0006
TXN0000066341,CUS0004522,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0006
TXN0000095603,CUS0006602,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0006
TXN0000135209,CUS0007162,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0006
TXN0000012038,CUS0000833,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0007
TXN0000104314,CUS0001311,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0007
TXN0000238289,CUS0005937,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0007
TXN0000238982,CUS0008461,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0007
TXN0000097989,CUS0008384,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0008
TXN0000120893,CUS0001175,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0008
TXN0000191841,CUS0009098,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0008
TXN0000246341,CUS0008263,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0008
TXN0000018294,CUS0002207,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0009
TXN0000067961,CUS0000846,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0009
TXN0000130136,CUS0005252,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0009
TXN0000157422,CUS0006604,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0009
TXN0000078310,CUS0007556,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0010
TXN0000211050,CUS0002146,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0010
TXN0000215539,CUS0009125,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0010
TXN0000235345,CUS0007374,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0010
TXN0000029078,CUS0001823,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0011
TXN0000050317,CUS0000856,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0011
TXN0000150636,CUS0009229,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0011
TXN0000186388,CUS0003242,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0011
TXN0000063716,CUS0006261,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0012
TXN0000064235,CUS0009356,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0012
TXN0000127854,CUS0009722,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0012
TXN0000231458,CUS0007189,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0012
TXN0000049119,CUS0000051,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0013
TXN0000114877,CUS0005326,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0013
TXN0000181988,CUS0003107,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0013
TXN0000215767,CUS0002245,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0013
TXN0000016063,CUS0005214,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0014
TXN0000049149,CUS0003512,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0014
TXN0000057023,CUS0004090,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0014
TXN0000136820,CUS0002502,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0014
TXN0000031166,CUS0001662,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0015
TXN0000164668,CUS0008806,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0015
TXN0000177997,CUS0009383,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0015
TXN0000205019,CUS0006284,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0015
TXN0000013085,CUS0005006,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0016
TXN0000109918,CUS0001960,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0016
TXN0000203264,CUS0003601,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0016
TXN0000224025,CUS0005369,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0016
TXN0000052112,CUS0006397,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0017
TXN0000177243,CUS0002465,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0017
TXN0000189486,CUS0008996,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0017
TXN0000221910,CUS0008915,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0017
TXN0000010850,CUS0009802,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0018
TXN0000095915,CUS0005756,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0018
TXN0000186504,CUS0004232,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0018
TXN0000224033,CUS0000225,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0018
TXN0000014055,CUS0003059,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0019
TXN0000021789,CUS0004474,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0019
TXN0000031074,CUS0006620,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0019
TXN0000083479,CUS0005963,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0019
TXN0000073996,CUS0000294,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0020
TXN0000087584,CUS0003524,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0020
TXN0000132758,CUS0005775,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0020
TXN0000173759,CUS0003978,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0020
TXN0000126483,CUS0008798,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0021
TXN0000161803,CUS0009395,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0021
TXN0000162383,CUS0006194,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0021
TXN0000235095,CUS0000440,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0021
TXN0000075916,CUS0000546,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0022
TXN0000142531,CUS0002844,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0022
TXN0000220212,CUS0001535,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0022
TXN0000229476,CUS0004336,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0022
TXN0000009230,CUS0007373,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0023
TXN0000023076,CUS0000969,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0023
TXN0000045004,CUS0005091,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0023
TXN0000075600,CUS0002890,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0023
TXN0000052368,CUS0006475,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0024
TXN0000073519,CUS0006673,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0024
TXN0000099997,CUS0002646,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0024
TXN0000142641,CUS0002729,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0024
TXN0000003798,CUS0008761,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0025
TXN0000146207,CUS0002909,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0025
TXN0000170961,CUS0006565,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0025
TXN0000245026,CUS0004869,AML-S07,Circular Transaction,1,Critical,Synthetic injection for Circular Transaction.,AML-S07-GRP-0025
TXN0000005396,CUS0003219,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0001
TXN0000076299,CUS0000014,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0001
TXN0000136472,CUS0005973,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0001
TXN0000142515,CUS0004865,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0001
TXN0000061450,CUS0002407,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0002
TXN0000069406,CUS0008090,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0002
TXN0000112326,CUS0003000,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0002
TXN0000160914,CUS0000668,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0002
TXN0000068204,CUS0002358,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0003
TXN0000176881,CUS0008384,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0003
TXN0000191237,CUS0006137,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0003
TXN0000194370,CUS0007168,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0003
TXN0000034259,CUS0005799,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0004
TXN0000222431,CUS0005627,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0004
TXN0000232978,CUS0005302,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0004
TXN0000246938,CUS0000692,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0004
TXN0000073546,CUS0004678,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0005
TXN0000091091,CUS0009442,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0005
TXN0000121010,CUS0006157,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0005
TXN0000136734,CUS0003157,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0005
TXN0000031789,CUS0008156,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0006
TXN0000032195,CUS0004731,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0006
TXN0000134287,CUS0005865,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0006
TXN0000148220,CUS0006089,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0006
TXN0000079572,CUS0003724,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0007
TXN0000144607,CUS0002450,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0007
TXN0000157102,CUS0009685,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0007
TXN0000161846,CUS0009901,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0007
TXN0000002001,CUS0004465,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0008
TXN0000104926,CUS0001606,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0008
TXN0000150324,CUS0001570,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0008
TXN0000172999,CUS0008329,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0008
TXN0000020131,CUS0000384,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0009
TXN0000096874,CUS0006752,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0009
TXN0000147549,CUS0004649,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0009
TXN0000206667,CUS0009525,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0009
TXN0000020251,CUS0007124,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0010
TXN0000082933,CUS0005401,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0010
TXN0000168819,CUS0008717,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0010
